"site","date","approach","kingdom","phylum","class","order","family","genus","species","tot_read","Lowest_ID"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,49,"Simulium"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Acerpenna",NA,25,"Acerpenna"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",NA,302,"Eurylophella"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx",NA,124,"Calopteryx"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae",NA,NA,22,"Leuctridae"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,105,"Tallaperla"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",146,"Diplectrona modesta"
"TLC01",2022-08-11,"2","Eukaryota","Arthropoda","Malacostraca","Decapoda","Cambaridae","Lacunicambarus","Lacunicambarus acanthura",21,"Lacunicambarus acanthura"
"TLC01",2023-01-30,"2","Eukaryota","Annelida","Clitellata","Haplotaxida","Naididae","Nais",NA,29,"Nais"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Dubiraphia",NA,123,"Dubiraphia"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",NA,46,"Optioservus"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",NA,29,"Oulimnius"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,92,"Stenelmis"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae","Stilobezzia",NA,27,"Stilobezzia"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cricotopus",NA,191,"Cricotopus"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parametriocnemus",NA,304,"Parametriocnemus"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tvetenia","Tvetenia paucunca",13,"Tvetenia paucunca"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","Prosimulium mixtum",102,"Prosimulium mixtum"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,173,"Simulium"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Stegopterna",NA,76,"Stegopterna"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,1792,"Ephemerella"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",100,"Eurylophella verisimilis"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia serricornis",124,"Nigronia serricornis"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Calamoceratidae","Anisocentropus","Anisocentropus pyraloides",28,"Anisocentropus pyraloides"
"TLC01",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",14,"Diplectrona modesta"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Arachnida","Araneae","Tetragnathidae","Tetragnatha","Tetragnatha viridis",227,"Tetragnatha viridis"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",NA,190,"Optioservus"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius","Oulimnius latiusculus",14,"Oulimnius latiusculus"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Coleoptera","Psephenidae","Ectopria",NA,90,"Ectopria"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheocricotopus",NA,127,"Rheocricotopus"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus",NA,8,"Rheotanytarsus"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",NA,62,"Tanytarsus"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella xena",9,"Thienemanniella xena"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae",NA,NA,29,"Dolichopodidae"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,1242,"Simulium"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,8792,"Ephemerella"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera",NA,NA,NA,227,"Ephemeroptera"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Haploperla","Haploperla brevis",114,"Haploperla brevis"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae",NA,NA,14,"Leuctridae"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,1410,"Tallaperla"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",277,"Diplectrona modesta"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma griseum",33,"Lepidostoma griseum"
"TLM01",2022-03-29,"1_2","Eukaryota","Arthropoda","Insecta","Trichoptera","Philopotamidae","Chimarra",NA,152,"Chimarra"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",NA,49,"Optioservus"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,38,"Stenelmis"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,12,"Elmidae"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Cryptochironomus",NA,11,"Cryptochironomus"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Lauterborniella","Lauterborniella agrayloides",51,"Lauterborniella agrayloides"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus",NA,8,"Rheotanytarsus"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella fimbriata",35,"Stempellinella fimbriata"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",NA,143,"Tanytarsus"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tribelos",NA,56,"Tribelos"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",16,"Eurylophella verisimilis"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Leucrocuta",NA,257,"Leucrocuta"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium ithaca",60,"Maccaffertium ithaca"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx",NA,41,"Calopteryx"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae",NA,NA,50,"Leuctridae"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,446,"Tallaperla"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",NA,86,"Eccoptura"
"TLM01",2022-08-11,"1_2","Eukaryota","Arthropoda","Insecta","Trichoptera","Leptoceridae","Mystacides","Mystacides sepulchralis",8,"Mystacides sepulchralis"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",NA,19,"Oulimnius"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,226,"Chironomidae"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,2871,"Simulium"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae",NA,NA,1864,"Simuliidae"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,4722,"Ephemerella"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",733,"Eurylophella verisimilis"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Habrophlebiodes","Habrophlebiodes americana",331,"Habrophlebiodes americana"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,8486,"Tallaperla"
"TLM01",2023-01-30,"1_2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Cheumatopsyche",NA,169,"Cheumatopsyche"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",NA,11,"Optioservus"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",NA,13,"Oulimnius"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,219,"Stenelmis"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,434,"Elmidae"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae","Palpomyia",NA,8,"Palpomyia"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Clinotanypus",NA,18,"Clinotanypus"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parakiefferiella",NA,8,"Parakiefferiella"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum",NA,17,"Polypedilum"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheocricotopus","Rheocricotopus robacki",8,"Rheocricotopus robacki"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella fimbriata",8,"Stempellinella fimbriata"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",NA,80,"Tanytarsus"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella xena",70,"Thienemanniella xena"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,16,"Simulium"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae","Acerpenna",NA,21,"Acerpenna"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,2149,"Ephemerella"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",97,"Eurylophella verisimilis"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Leucrocuta",NA,62,"Leucrocuta"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx","Calopteryx maculata",282,"Calopteryx maculata"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Alloperla",NA,12,"Alloperla"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla","Tallaperla cornelia",31,"Tallaperla cornelia"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Perlesta","Perlesta nelsoni",202,"Perlesta nelsoni"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Calamoceratidae","Anisocentropus","Anisocentropus pyraloides",128,"Anisocentropus pyraloides"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",10,"Diplectrona modesta"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Lepidostomatidae","Lepidostoma","Lepidostoma latipenne",78,"Lepidostoma latipenne"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Limnephilidae","Pycnopsyche","Pycnopsyche antica",288,"Pycnopsyche antica"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Limnephilidae","Pycnopsyche","Pycnopsyche luculenta",664,"Pycnopsyche luculenta"
"TLM06",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Philopotamidae","Chimarra",NA,221,"Chimarra"
"TLM06",2022-08-11,"2","Eukaryota","Annelida","Clitellata","Haplotaxida","Naididae","Aulodrilus","Aulodrilus pluriseta",8,"Aulodrilus pluriseta"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","Macrocyclops",NA,33,"Macrocyclops"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae",NA,NA,34,"Cyclopidae"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Dubiraphia",NA,185,"Dubiraphia"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Macronychus",NA,381,"Macronychus"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,41,"Stenelmis"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,1797,"Elmidae"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Ablabesmyia",NA,22,"Ablabesmyia"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Clinotanypus",NA,8,"Clinotanypus"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parametriocnemus",NA,9,"Parametriocnemus"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Procladius",NA,36,"Procladius"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheocricotopus",NA,27,"Rheocricotopus"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",NA,35,"Tanytarsus"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae",NA,NA,258,"Chironomidae"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Ptychopteridae","Bittacomorpha","Bittacomorpha clavipes",21,"Bittacomorpha clavipes"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,57,"Simulium"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Baetidae",NA,NA,28,"Baetidae"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",NA,90,"Eurylophella"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Leptophlebia",NA,10,"Leptophlebia"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx","Calopteryx maculata",94,"Calopteryx maculata"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Gomphus",NA,60,"Gomphus"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Leuctridae",NA,NA,314,"Leuctridae"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,455,"Tallaperla"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",NA,37,"Eccoptura"
"TLM06",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",134,"Diplectrona modesta"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",NA,10,"Optioservus"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,163,"Elmidae"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,130,"Ephemerella"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",107,"Eurylophella verisimilis"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Habrophlebiodes","Habrophlebiodes americana",349,"Habrophlebiodes americana"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia fasciatus",28,"Nigronia fasciatus"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Eccoptura",NA,89,"Eccoptura"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Calamoceratidae","Anisocentropus","Anisocentropus pyraloides",19,"Anisocentropus pyraloides"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Limnephilidae","Pycnopsyche","Pycnopsyche antica",37,"Pycnopsyche antica"
"TLM06",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Limnephilidae","Pycnopsyche","Pycnopsyche luculenta",18,"Pycnopsyche luculenta"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,9,"Stenelmis"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheocricotopus","Rheocricotopus robacki",18,"Rheocricotopus robacki"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",NA,14,"Tanytarsus"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,256,"Ephemerella"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",NA,197,"Eurylophella"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Leucrocuta",NA,434,"Leucrocuta"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium ithaca",146,"Maccaffertium ithaca"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Stenacron","Stenacron pallidum",17,"Stenacron pallidum"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Haploperla","Haploperla brevis",34,"Haploperla brevis"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,7764,"Tallaperla"
"TLM10",2022-03-29,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlidae","Perlesta","Perlesta nelsoni",14,"Perlesta nelsoni"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",NA,19,"Oulimnius"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,1751,"Stenelmis"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,18,"Elmidae"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Lauterborniella","Lauterborniella agrayloides",14,"Lauterborniella agrayloides"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Parakiefferiella",NA,48,"Parakiefferiella"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Polypedilum",NA,77,"Polypedilum"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Rheotanytarsus",NA,20,"Rheotanytarsus"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella fimbriata",99,"Stempellinella fimbriata"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Tanytarsus",NA,181,"Tanytarsus"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella",NA,335,"Eurylophella"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemeridae","Hexagenia",NA,143,"Hexagenia"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Hemiptera","Veliidae","Rhagovelia",NA,8,"Rhagovelia"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Odonata","Calopterygidae","Calopteryx","Calopteryx maculata",109,"Calopteryx maculata"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Odonata","Cordulegastridae","Cordulegaster",NA,78,"Cordulegaster"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Gomphus",NA,144,"Gomphus"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,92,"Tallaperla"
"TLM10",2022-08-11,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",98,"Diplectrona modesta"
"TLM10",2022-08-11,"2","Eukaryota","Mollusca","Gastropoda","unk_order","Pleuroceridae","Elimia",NA,1451,"Elimia"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Optioservus",NA,65,"Optioservus"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,14,"Elmidae"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Ceratopogonidae","Palpomyia",NA,18,"Palpomyia"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Stempellinella","Stempellinella fimbriata",10,"Stempellinella fimbriata"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","Prosimulium mixtum",99,"Prosimulium mixtum"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,2101,"Ephemerella"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",71,"Eurylophella verisimilis"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Habrophlebiodes","Habrophlebiodes americana",13,"Habrophlebiodes americana"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Odonata","Gomphidae","Stylogomphus",NA,14,"Stylogomphus"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Limnephilidae","Pycnopsyche","Pycnopsyche antica",226,"Pycnopsyche antica"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Limnephilidae","Pycnopsyche","Pycnopsyche luculenta",18,"Pycnopsyche luculenta"
"TLM10",2023-01-30,"2","Eukaryota","Arthropoda","Malacostraca","Decapoda","Cambaridae","Cambarus",NA,288,"Cambarus"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",NA,22,"Oulimnius"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Stenelmis",NA,96,"Stenelmis"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae",NA,NA,15,"Elmidae"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Diptera","Simuliidae","Simulium",NA,334,"Simulium"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Ephemerella",NA,5334,"Ephemerella"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Eurylophella","Eurylophella verisimilis",194,"Eurylophella verisimilis"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Maccaffertium","Maccaffertium meririvulanum",237,"Maccaffertium meririvulanum"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Megaloptera","Corydalidae","Nigronia","Nigronia fasciatus",18,"Nigronia fasciatus"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Chloroperlidae","Haploperla","Haploperla brevis",25,"Haploperla brevis"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Peltoperlidae","Tallaperla",NA,568,"Tallaperla"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Plecoptera","Perlodidae","Isoperla","Isoperla nr. holochlora BOLD:AAB1101",256,"Isoperla nr. holochlora BOLD:AAB1101"
"TLM16",2022-03-30,"2","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Diplectrona","Diplectrona modesta",143,"Diplectrona modesta"
"TLM16",2022-08-12,"2","Eukaryota","Arthropoda","Insecta","Coleoptera","Elmidae","Oulimnius",NA,22,"Oulimnius"
